economy,Country,Worker status,YEAR,HOURS_YEARLY,HOURS_MONTHLY
CAN,Canada,Employees,1989,1788,149
CAN,Canada,Total,1990,1797,149.75
CAN,Canada,Total,1991,1775,147.9166667
CAN,Canada,Total,1992,1772,147.6666667
CAN,Canada,Total,1993,1769,147.4166667
CAN,Canada,Total,1994,1778,148.1666667
CAN,Canada,Total,1995,1775,147.9166667
CAN,Canada,Total,1996,1790,149.1666667
CAN,Canada,Total,1997,1802,150.1666667
CAN,Canada,Total,1998,1797,149.75
CAN,Canada,Total,1999,1795,149.5833333
CAN,Canada,Total,2000,1789,149.0833333
CAN,Canada,Total,2001,1775,147.9166667
CAN,Canada,Total,2002,1757,146.4166667
CAN,Canada,Total,2003,1747,145.5833333
CAN,Canada,Total,2004,1757,146.4166667
CAN,Canada,Total,2005,1747,145.5833333
CAN,Canada,Total,2006,1745,145.4166667
CAN,Canada,Total,2007,1745,145.4166667
CAN,Canada,Total,2008,1742,145.1666667
CAN,Canada,Total,2009,1710,142.5
CAN,Canada,Total,2010,1715,142.9166667
CAN,Canada,Total,2011,1711,142.5833333
CAN,Canada,Total,2012,1721,143.4166667
CAN,Canada,Total,2013,1714,142.8333333
CAN,Canada,Total,2014,1709,142.4166667
CAN,Canada,Total,2015,1710,142.5
CAN,Canada,Employees,2001,1765,147.0833333
CAN,Canada,Employees,2002,1752,146
CAN,Canada,Employees,2003,1742,145.1666667
CAN,Canada,Employees,2004,1749,145.75
CAN,Canada,Employees,2005,1743,145.25
CAN,Canada,Employees,2006,1741,145.0833333
CAN,Canada,Employees,2007,1741,145.0833333
CAN,Canada,Employees,2008,1740,145
CAN,Canada,Employees,2009,1710,142.5
CAN,Canada,Employees,2010,1718,143.1666667
CAN,Canada,Employees,2011,1716,143
CAN,Canada,Employees,2012,1725,143.75
CAN,Canada,Employees,2013,1718,143.1666667
CAN,Canada,Employees,2015,1716,143
CHL,Chile,Employees,2010,2129,177.4166667
CHL,Chile,Employees,2011,2124,177
CHL,Chile,Employees,2012,2101,175.0833333
CHL,Chile,Employees,2013,2092,174.3333333
CHL,Chile,Employees,2014,2068,172.3333333
CHL,Chile,Employees,2015,2065,172.0833333
CHL,Chile,Employees,2016,2056,171.3333333
CHL,Chile,Employees,2017,2042,170.1666667
CHL,Chile,Employees,2018,2031,169.25
CHL,Chile,Employees,2020,1901,158.4166667
CHL,Chile,Employees,2021,2011,167.5833333
CHL,Chile,Employees,2022,2047,170.5833333
FRA,France,Employees,1990,1511,125.9166667
FRA,France,Employees,1991,1501,125.0833333
FRA,France,Employees,1992,1504,125.3333333
FRA,France,Employees,1993,1499,124.9166667
FRA,France,Employees,1994,1498,124.8333333
FRA,France,Employees,1995,1480,123.3333333
FRA,France,Employees,1996,1477,123.0833333
FRA,France,Employees,1997,1473,122.75
FRA,France,Employees,1998,1466,122.1666667
FRA,France,Employees,1999,1465,122.0833333
FRA,France,Employees,2005,1427,118.9166667
FRA,France,Employees,2006,1412,117.6666667
FRA,France,Employees,2007,1435,119.5833333
IRL,Ireland,Employees,2005,1709,142.4166667
IRL,Ireland,Employees,2006,1691,140.9166667
IRL,Ireland,Employees,2007,1670,139.1666667
JPN,Japan,Employees,1996,1919,159.9166667
JPN,Japan,Employees,1997,1891,157.5833333
JPN,Japan,Employees,1998,1871,155.9166667
JPN,Japan,Employees,1999,1840,153.3333333
JPN,Japan,Employees,2000,1853,154.4166667
JPN,Japan,Employees,2001,1836,153
JPN,Japan,Employees,2002,1825,152.0833333
JPN,Japan,Employees,2003,1828,152.3333333
JPN,Japan,Employees,2004,1814,151.1666667
JPN,Japan,Employees,2005,1804,150.3333333
JPN,Japan,Employees,2006,1812,151
JPN,Japan,Employees,2007,1808,150.6666667
JPN,Japan,Employees,2008,1792,149.3333333
JPN,Japan,Employees,2009,1733,144.4166667
JPN,Japan,Employees,2010,1754,146.1666667
JPN,Japan,Employees,2011,1747,145.5833333
JPN,Japan,Employees,2012,1765,147.0833333
JPN,Japan,Employees,2013,1746,145.5
JPN,Japan,Employees,2014,1741,145.0833333
JPN,Japan,Employees,2015,1734,144.5
JPN,Japan,Employees,2016,1724,143.6666667
JPN,Japan,Employees,2017,1720,143.3333333
JPN,Japan,Employees,2018,1706,142.1666667
JPN,Japan,Employees,2019,1669,139.0833333
JPN,Japan,Employees,2020,1621,135.0833333
JPN,Japan,Employees,2021,1633,136.0833333
JPN,Japan,Employees,2022,1633,136.0833333
LUX,Luxembourg,Employees,2001,1592,132.6666667
LUX,Luxembourg,Employees,2002,1589,132.4166667
LUX,Luxembourg,Employees,2003,1585,132.0833333
LUX,Luxembourg,Employees,2004,1585,132.0833333
LUX,Luxembourg,Employees,2005,1565,130.4166667
LUX,Luxembourg,Employees,2007,1574,131.1666667
LUX,Luxembourg,Employees,2008,1574,131.1666667
LUX,Luxembourg,Employees,2009,1514,126.1666667
LUX,Luxembourg,Employees,2010,1520,126.6666667
LUX,Luxembourg,Employees,2012,1513,126.0833333
LUX,Luxembourg,Employees,2013,1504,125.3333333
LUX,Luxembourg,Employees,2014,1508,125.6666667
LUX,Luxembourg,Employees,2015,1516,126.3333333
LUX,Luxembourg,Employees,2016,1514,126.1666667
LUX,Luxembourg,Employees,2017,1506,125.5
LUX,Luxembourg,Employees,2018,1507,125.5833333
NOR,Norway,Employees,2001,1392,116
NOR,Norway,Employees,2002,1380,115
NOR,Norway,Employees,2003,1370,114.1666667
NOR,Norway,Employees,2004,1395,116.25
NOR,Norway,Employees,2005,1401,116.75
NOR,Norway,Employees,2006,1400,116.6666667
NOR,Norway,Employees,2007,1412,117.6666667
NOR,Norway,Employees,2008,1418,118.1666667
NOR,Norway,Employees,2009,1399,116.5833333
NOR,Norway,Employees,2010,1406,117.1666667
NOR,Norway,Employees,2011,1412,117.6666667
NOR,Norway,Employees,2012,1410,117.5
NOR,Norway,Employees,2013,1400,116.6666667
NOR,Norway,Employees,2014,1403,116.9166667
NOR,Norway,Employees,2015,1406,117.1666667
NOR,Norway,Employees,2016,1410,117.5
NOR,Norway,Employees,2017,1400,116.6666667
NOR,Norway,Employees,2018,1401,116.75
NOR,Norway,Employees,2019,1401,116.75
NOR,Norway,Employees,2020,1392,116
NOR,Norway,Employees,2021,1408,117.3333333
POL,Poland,Employees,2008,1752,146
BGR,Bulgaria,Employees,1995,1754,146.1666667
BGR,Bulgaria,Employees,1996,1756,146.3333333
BGR,Bulgaria,Employees,1997,1768,147.3333333
BGR,Bulgaria,Employees,1998,1709,142.4166667
BGR,Bulgaria,Employees,1999,1725,143.75
BGR,Bulgaria,Employees,2000,1692,141
BGR,Bulgaria,Employees,2001,1716,143
BGR,Bulgaria,Employees,2002,1711,142.5833333
BGR,Bulgaria,Employees,2003,1693,141.0833333
BGR,Bulgaria,Employees,2004,1702,141.8333333
BGR,Bulgaria,Employees,2005,1682,140.1666667
BGR,Bulgaria,Employees,2006,1673,139.4166667
BGR,Bulgaria,Employees,2007,1673,139.4166667
BGR,Bulgaria,Employees,2008,1726,143.8333333
BGR,Bulgaria,Employees,2009,1663,138.5833333
BGR,Bulgaria,Employees,2010,1661,138.4166667
BGR,Bulgaria,Employees,2011,1659,138.25
BGR,Bulgaria,Employees,2012,1660,138.3333333
BGR,Bulgaria,Employees,2013,1661,138.4166667
BGR,Bulgaria,Employees,2014,1660,138.3333333
HRV,Croatia,Employees,1995,1955,162.9166667
HRV,Croatia,Employees,1996,1955,162.9166667
HRV,Croatia,Employees,1997,1955,162.9166667
HRV,Croatia,Employees,1998,1955,162.9166667
HRV,Croatia,Employees,1999,1955,162.9166667
HRV,Croatia,Employees,2000,1954,162.8333333
HRV,Croatia,Employees,2001,1954,162.8333333
HRV,Croatia,Employees,2002,1955,162.9166667
HRV,Croatia,Employees,2003,1956,163
HRV,Croatia,Employees,2004,1958,163.1666667
HRV,Croatia,Employees,2005,1958,163.1666667
HRV,Croatia,Employees,2006,1960,163.3333333
HRV,Croatia,Employees,2007,1961,163.4166667
CYP,Cyprus,Employees,1995,1753,146.0833333
CYP,Cyprus,Employees,1996,1751,145.9166667
CYP,Cyprus,Employees,1997,1749,145.75
CYP,Cyprus,Employees,1998,1749,145.75
CYP,Cyprus,Employees,1999,1749,145.75
CYP,Cyprus,Employees,2000,1750,145.8333333
CYP,Cyprus,Employees,2001,1763,146.9166667
CYP,Cyprus,Employees,2002,1748,145.6666667
CYP,Cyprus,Employees,2003,1737,144.75
CYP,Cyprus,Employees,2004,1690,140.8333333
CYP,Cyprus,Employees,2005,1658,138.1666667
CYP,Cyprus,Employees,2006,1676,139.6666667
CYP,Cyprus,Employees,2007,1722,143.5
CYP,Cyprus,Employees,2008,1757,146.4166667
CYP,Cyprus,Employees,2009,1742,145.1666667
CYP,Cyprus,Employees,2010,1755,146.25
CYP,Cyprus,Employees,2011,1764,147
CYP,Cyprus,Employees,2012,1771,147.5833333
CYP,Cyprus,Employees,2013,1735,144.5833333
CYP,Cyprus,Employees,2014,1734,144.5
MLT,Malta,Employees,1995,1928,160.6666667
MLT,Malta,Employees,1996,1956,163
MLT,Malta,Employees,1997,1982,165.1666667
MLT,Malta,Employees,1998,2007,167.25
MLT,Malta,Employees,1999,2022,168.5
MLT,Malta,Employees,2000,2093,174.4166667
MLT,Malta,Employees,2005,2027,168.9166667
MLT,Malta,Employees,2006,2032,169.3333333
MLT,Malta,Employees,2007,2041,170.0833333
ROU,Romania,Employees,1995,1933,161.0833333
ROU,Romania,Employees,1996,1935,161.25
ROU,Romania,Employees,1997,1936,161.3333333
ROU,Romania,Employees,1998,1934,161.1666667
ROU,Romania,Employees,1999,1944,162
ROU,Romania,Employees,2000,1951,162.5833333
ROU,Romania,Employees,2001,1956,163
ROU,Romania,Employees,2002,1944,162
ROU,Romania,Employees,2003,1959,163.25
ROU,Romania,Employees,2004,1966,163.8333333
ROU,Romania,Employees,2005,1942,161.8333333
ROU,Romania,Employees,2006,1900,158.3333333
ROU,Romania,Employees,2007,1911,159.25
AUS,Australia,Total,1995,1786,148.8333333
AUS,Australia,Total,1996,1781,148.4166667
AUS,Australia,Total,1997,1778,148.1666667
AUS,Australia,Total,1998,1764,147
AUS,Australia,Total,1999,1768,147.3333333
AUS,Australia,Total,2000,1767,147.25
AUS,Australia,Total,2001,1736,144.6666667
AUS,Australia,Total,2002,1728,144
AUS,Australia,Total,2003,1723,143.5833333
AUS,Australia,Total,2004,1721,143.4166667
AUS,Australia,Total,2005,1719,143.25
AUS,Australia,Total,2006,1709,142.4166667
AUS,Australia,Total,2007,1709,142.4166667
AUS,Australia,Total,2008,1709,142.4166667
AUS,Australia,Total,2009,1681,140.0833333
AUS,Australia,Total,2013,1680,140
AUS,Australia,Total,2014,1672,139.3333333
AUS,Australia,Total,2015,1670,139.1666667
AUS,Australia,Total,2019,1651,137.5833333
CHL,Chile,Total,2015,1999,166.5833333
CHL,Chile,Total,2016,1983,165.25
CHL,Chile,Total,2017,1968,164
CHL,Chile,Total,2018,1961,163.4166667
CHL,Chile,Total,2019,1940,161.6666667
CHL,Chile,Total,2020,1828,152.3333333
CHL,Chile,Total,2021,1921,160.0833333
CHL,Chile,Total,2022,1966,163.8333333
COL,Colombia,Total,1995,2364,197
COL,Colombia,Total,1996,2358,196.5
COL,Colombia,Total,1997,2352,196
COL,Colombia,Total,1998,2347,195.5833333
COL,Colombia,Total,1999,2347,195.5833333
COL,Colombia,Total,2000,2347,195.5833333
COL,Colombia,Total,2001,2347,195.5833333
COL,Colombia,Total,2002,2438,203.1666667
COL,Colombia,Total,2003,2419,201.5833333
COL,Colombia,Total,2004,2404,200.3333333
COL,Colombia,Total,2005,2416,201.3333333
COL,Colombia,Total,2006,2445,203.75
COL,Colombia,Total,2007,2473,206.0833333
COL,Colombia,Total,2008,2503,208.5833333
COL,Colombia,Total,2009,2461,205.0833333
COL,Colombia,Total,2010,2454,204.5
COL,Colombia,Total,2011,2435,202.9166667
COL,Colombia,Total,2012,2420,201.6666667
COL,Colombia,Total,2013,2413,201.0833333
COL,Colombia,Total,2014,2405,200.4166667
DEU,Germany,Total,1973,1877,156.4166667
IRL,Ireland,Total,2011,1668,139
IRL,Ireland,Total,2012,1663,138.5833333
IRL,Ireland,Total,2019,1742,145.1666667
LUX,Luxembourg,Total,1995,1615,134.5833333
LUX,Luxembourg,Total,1996,1593,132.75
LUX,Luxembourg,Total,1997,1600,133.3333333
LUX,Luxembourg,Total,1999,1598,133.1666667
LUX,Luxembourg,Total,2000,1605,133.75
LUX,Luxembourg,Total,2001,1593,132.75
LUX,Luxembourg,Total,2002,1588,132.3333333
LUX,Luxembourg,Total,2003,1586,132.1666667
LUX,Luxembourg,Total,2004,1586,132.1666667
LUX,Luxembourg,Total,2006,1567,130.5833333
LUX,Luxembourg,Total,2007,1581,131.75
LUX,Luxembourg,Total,2008,1581,131.75
LUX,Luxembourg,Total,2009,1518,126.5
LUX,Luxembourg,Total,2010,1521,126.75
LUX,Luxembourg,Total,2012,1514,126.1666667
LUX,Luxembourg,Total,2013,1506,125.5
LUX,Luxembourg,Total,2014,1512,126
LUX,Luxembourg,Total,2015,1519,126.5833333
LUX,Luxembourg,Total,2016,1518,126.5
LUX,Luxembourg,Total,2017,1508,125.6666667
LUX,Luxembourg,Total,2018,1499,124.9166667
LUX,Luxembourg,Total,2019,1493,124.4166667
NLD,Netherlands,Total,1970,1809,150.75
NLD,Netherlands,Total,1971,1777,148.0833333
NLD,Netherlands,Total,1972,1775,147.9166667
NLD,Netherlands,Total,1973,1749,145.75
NLD,Netherlands,Total,1974,1696,141.3333333
NLD,Netherlands,Total,1975,1644,137
NLD,Netherlands,Total,1976,1628,135.6666667
NLD,Netherlands,Total,1978,1580,131.6666667
NOR,Norway,Total,1995,1479,123.25
NOR,Norway,Total,1996,1474,122.8333333
NOR,Norway,Total,1997,1468,122.3333333
NOR,Norway,Total,1998,1467,122.25
NOR,Norway,Total,1999,1465,122.0833333
NOR,Norway,Total,2000,1448,120.6666667
NOR,Norway,Total,2001,1424,118.6666667
NOR,Norway,Total,2002,1412,117.6666667
NOR,Norway,Total,2003,1401,116.75
NOR,Norway,Total,2004,1423,118.5833333
NOR,Norway,Total,2005,1429,119.0833333
NOR,Norway,Total,2006,1426,118.8333333
NOR,Norway,Total,2007,1438,119.8333333
NOR,Norway,Total,2008,1443,120.25
NOR,Norway,Total,2009,1422,118.5
NOR,Norway,Total,2010,1430,119.1666667
NOR,Norway,Total,2011,1435,119.5833333
NOR,Norway,Total,2012,1431,119.25
NOR,Norway,Total,2013,1421,118.4166667
NOR,Norway,Total,2014,1424,118.6666667
NOR,Norway,Total,2015,1427,118.9166667
NOR,Norway,Total,2016,1430,119.1666667
NOR,Norway,Total,2017,1419,118.25
NOR,Norway,Total,2018,1419,118.25
NOR,Norway,Total,2019,1419,118.25
NOR,Norway,Total,2020,1410,117.5
NOR,Norway,Total,2021,1426,118.8333333
SVK,Slovak Republic,Total,1995,1853,154.4166667
SVK,Slovak Republic,Total,1996,1820,151.6666667
SVK,Slovak Republic,Total,1997,1830,152.5
SVK,Slovak Republic,Total,1998,1822,151.8333333
SVK,Slovak Republic,Total,1999,1816,151.3333333
SVK,Slovak Republic,Total,2000,1816,151.3333333
SVK,Slovak Republic,Total,2001,1801,150.0833333
SVK,Slovak Republic,Total,2002,1754,146.1666667
SVK,Slovak Republic,Total,2003,1698,141.5
SVK,Slovak Republic,Total,2004,1742,145.1666667
SVK,Slovak Republic,Total,2005,1769,147.4166667
SVK,Slovak Republic,Total,2006,1774,147.8333333
SVK,Slovak Republic,Total,2007,1791,149.25
SVK,Slovak Republic,Total,2008,1793,149.4166667
SVK,Slovak Republic,Total,2009,1780,148.3333333
SVK,Slovak Republic,Total,2010,1805,150.4166667
SVK,Slovak Republic,Total,2011,1793,149.4166667
SVK,Slovak Republic,Total,2012,1789,149.0833333
SVK,Slovak Republic,Total,2013,1772,147.6666667
SVK,Slovak Republic,Total,2014,1760,146.6666667
SVK,Slovak Republic,Total,2015,1754,146.1666667
SVK,Slovak Republic,Total,2016,1740,145
SVK,Slovak Republic,Total,2017,1714,142.8333333
SVK,Slovak Republic,Total,2018,1704,142
SVK,Slovak Republic,Total,2019,1692,141
SVK,Slovak Republic,Total,2020,1572,131
SVN,Slovenia,Total,1995,1756,146.3333333
SVN,Slovenia,Total,1996,1728,144
SVN,Slovenia,Total,1997,1715,142.9166667
SVN,Slovenia,Total,1998,1728,144
SVN,Slovenia,Total,1999,1730,144.1666667
SVN,Slovenia,Total,2000,1710,142.5
SVN,Slovenia,Total,2001,1696,141.3333333
SVN,Slovenia,Total,2002,1720,143.3333333
SVN,Slovenia,Total,2004,1737,144.75
SVN,Slovenia,Total,2005,1697,141.4166667
SVN,Slovenia,Total,2006,1667,138.9166667
SVN,Slovenia,Total,2007,1655,137.9166667
SVN,Slovenia,Total,2008,1673,139.4166667
SVN,Slovenia,Total,2009,1679,139.9166667
SVN,Slovenia,Total,2010,1680,140
SVN,Slovenia,Total,2011,1663,138.5833333
SVN,Slovenia,Total,2012,1644,137
SVN,Slovenia,Total,2013,1662,138.5
SVN,Slovenia,Total,2014,1682,140.1666667
SVN,Slovenia,Total,2015,1687,140.5833333
SVN,Slovenia,Total,2016,1652,137.6666667
SVN,Slovenia,Total,2017,1622,135.1666667
SVN,Slovenia,Total,2018,1603,133.5833333
SVN,Slovenia,Total,2019,1601,133.4166667
SVN,Slovenia,Total,2022,1610,134.1666667
BGR,Bulgaria,Total,1995,1711,142.5833333
BGR,Bulgaria,Total,1996,1708,142.3333333
BGR,Bulgaria,Total,1997,1707,142.25
BGR,Bulgaria,Total,1998,1650,137.5
BGR,Bulgaria,Total,1999,1670,139.1666667
BGR,Bulgaria,Total,2000,1640,136.6666667
BGR,Bulgaria,Total,2001,1652,137.6666667
BGR,Bulgaria,Total,2002,1651,137.5833333
BGR,Bulgaria,Total,2003,1641,136.75
BGR,Bulgaria,Total,2004,1664,138.6666667
BGR,Bulgaria,Total,2005,1659,138.25
BGR,Bulgaria,Total,2006,1654,137.8333333
BGR,Bulgaria,Total,2007,1655,137.9166667
HRV,Croatia,Total,1995,1923,160.25
HRV,Croatia,Total,1996,1923,160.25
HRV,Croatia,Total,1997,1923,160.25
HRV,Croatia,Total,1998,1923,160.25
HRV,Croatia,Total,1999,1923,160.25
HRV,Croatia,Total,2000,1922,160.1666667
HRV,Croatia,Total,2001,1923,160.25
HRV,Croatia,Total,2002,1923,160.25
HRV,Croatia,Total,2003,1924,160.3333333
HRV,Croatia,Total,2004,1926,160.5
HRV,Croatia,Total,2005,1926,160.5
HRV,Croatia,Total,2006,1928,160.6666667
HRV,Croatia,Total,2007,1930,160.8333333
CYP,Cyprus,Total,1995,1900,158.3333333
CYP,Cyprus,Total,1996,1899,158.25
CYP,Cyprus,Total,1997,1906,158.8333333
CYP,Cyprus,Total,1998,1913,159.4166667
CYP,Cyprus,Total,1999,1920,160
CYP,Cyprus,Total,2000,1926,160.5
CYP,Cyprus,Total,2001,1951,162.5833333
CYP,Cyprus,Total,2002,1923,160.25
CYP,Cyprus,Total,2003,1916,159.6666667
CYP,Cyprus,Total,2004,1879,156.5833333
CYP,Cyprus,Total,2005,1847,153.9166667
CYP,Cyprus,Total,2006,1833,152.75
CYP,Cyprus,Total,2007,1862,155.1666667
MLT,Malta,Total,1995,2092,174.3333333
MLT,Malta,Total,1996,2119,176.5833333
MLT,Malta,Total,1997,2142,178.5
MLT,Malta,Total,1998,2164,180.3333333
MLT,Malta,Total,1999,2183,181.9166667
MLT,Malta,Total,2005,2167,180.5833333
MLT,Malta,Total,2006,2175,181.25
MLT,Malta,Total,2007,2171,180.9166667
